class,age_band,dist_m,going,ran,num,horse,age,sex,lbs,jockey,trainer,or,rpr,owner,pos
Class 4,3yo,2900,Good To Firm,13,1,Red Damson (IRE),3,G,136,Seb Sanders,Sir Mark Prescott Bt,85,92,W E Sturt Osborne House V,2
Class 4,3yo,2900,Good To Firm,13,12,Velvet Waters (GB),3,F,122,Steve Carson,R F Johnson Houghton,71,75,R Crutchley,3
Class 4,3yo,2900,Good To Firm,13,10,Considine (USA),3,C,123,Jimmy Fortune,James Eustace,72,74,Elias Haloute,4
Class 4,3yo,2900,Good To Firm,13,13,Donastrela (IRE),3,F,117,Neil Chalmers,Andrew Balding,71,72,Guy Luck Rosemary De Rougemont Tom Cox,5
Class 4,3yo,2900,Good To Firm,13,9,Turnstile (GB),3,C,126,Ryan Moore,Richard Hannon Snr,75,76,The Queen,6
Class 4,3yo,2900,Good To Firm,13,6,Topkat (IRE),3,G,128,Dane ONeill,David Elsworth,77,75,R Standring,7
Class 4,3yo,2900,Good To Firm,13,3,Silver Sash (GER),3,F,131,Kieren Fallon,Michael Bell,80,76,Baron F C Oppenheim,8
Class 4,3yo,2900,Good To Firm,13,8,Garnett (IRE),3,G,126,J D Smith,Alan King,75,71,Mrs J K Powell,9
Class 4,3yo,2900,Good To Firm,13,7,Man At Arms (IRE),3,C,124,Sam Hitchcott,Richard Hannon Snr,76,71,The Waney Racing Group Inc,10
Class 4,3yo,2900,Good To Firm,13,4,Masked (IRE),3,C,130,Eddie Ahern,J W Hills,79,74,The Phantom Partnership,11
Class 4,3yo,2900,Good To Firm,13,2,Sound Of Fleet (USA),3,C,135,Tom Queally,Paul Cole,84,75,Meyrick Smith Landis Cole,12
Class 4,3yo,2900,Good To Firm,13,11,Keep On Movin (IRE),3,F,122,Gary Carter,T G Mills,71,47,J E Harley,13
Class 4,2yo,1408,Good To Firm,15,3,Fen Shui (UAE),2,F,123,Frankie Dettori,Saeed bin Suroor,–,90,Godolphin,1
Class 4,2yo,1408,Good To Firm,15,1,Abide (FR),2,F,123,Richard Hughes,Richard Hannon Snr,–,77,Highclere Thoroughbred Racing Xviii,2
Class 4,2yo,1408,Good To Firm,15,7,Phoebe Woodstock (IRE),2,F,123,Eddie Ahern,P W Harris,–,72,Mrs P W Harris,3
Class 4,2yo,1408,Good To Firm,15,14,Witwatersrand (IRE),2,F,123,Michael Hills,B W Hills,–,73,Maktoum Al Maktoum,4
Class 4,2yo,1408,Good To Firm,15,11,Shiny Thing (USA),2,F,123,David Kinsella,Alan King,–,64,Miss Janet Menzies,5
Class 4,2yo,1408,Good To Firm,15,9,Rosapenna (IRE),2,F,123,Darryll Holland,Chris Wall,64,62,Thoroughbred Farms Ltd,6
Class 4,2yo,1408,Good To Firm,15,2,Best About (GB),2,F,123,Ryan Moore,David Loder,–,61,Octagon Partnership,7
Class 4,2yo,1408,Good To Firm,15,5,Papality (GB),2,F,123,T Quinn,William Jarvis,–,59,Plantation Stud,8
Class 4,2yo,1408,Good To Firm,15,13,Ti Adora (IRE),2,F,123,Adrian McCarthy,Peter Chapple-Hyam,–,56,Charnwood Boy Mrs Harris B Reilly,9
Class 4,2yo,1408,Good To Firm,15,15,Zaville (GB),2,F,123,Matthew Henry,Michael Jarvis,–,55,K G Powter R G Marchant J Fisher,10
Class 4,2yo,1408,Good To Firm,15,10,Royal Jelly (GB),2,F,123,Jimmy Fortune,John Gosden,–,54,Cliveden Stud,11
Class 4,2yo,1408,Good To Firm,15,4,Miss Tolerance (USA),2,F,123,Kieren Fallon,Sir Michael Stoute,–,54,Miss K Rausing,12
Class 4,2yo,1408,Good To Firm,15,12,Smart Dawn (GB),2,F,123,Sam Hitchcott,Colin Tinkler,–,52,Exors Of The Late George Ward,13
Class 4,2yo,1408,Good To Firm,15,6,Pavilion (GB),2,F,123,Franny Norton,Brian Meehan,–,–,Wyck Hall Stud,14
Class 4,2yo,1408,Good To Firm,15,8,Rockys Girl (GB),2,F,123,Kevin Darley,M J Ryan,–,–,The Five Star Partnership,15
Class 4,2yo,1609,Good To Firm,10,3,Australian (GB),2,C,126,Jimmy Fortune,John Gosden,–,81,Sheikh Mohammed,1
Class 4,2yo,1609,Good To Firm,10,5,Kerashan (IRE),2,C,126,Kieren Fallon,Sir Michael Stoute,–,80,H H Aga Khan,2
Class 4,2yo,1609,Good To Firm,10,6,LEscapade (IRE),2,C,126,Darryll Holland,Andrew Balding,85,79,Ballygallon Stud Limited,3
Class 4,2yo,1609,Good To Firm,10,10,The Composer (GB),2,C,126,Franny Norton,Michael Blanshard,–,78,Mrs C J Ward,4
Class 4,2yo,1609,Good To Firm,10,2,Ashkal Way (IRE),2,C,126,Eddie Ahern,Ed Dunlop,–,78,Ahmed Buhaleeba,5
Class 4,2yo,1609,Good To Firm,10,11,Unfurled (IRE),2,C,126,T Quinn,John Dunlop,–,74,Mrs M E Slade,6
Class 4,2yo,1609,Good To Firm,10,4,Golden Dynasty (GB),2,C,126,Richard Hughes,Richard Hannon Snr,–,70,Ms Liza Judd,7
Class 4,2yo,1609,Good To Firm,10,7,Loitokitok (GB),2,G,126,Steve Carson,Peter Cundell,–,62,Ian M Brown,8
Class 4,2yo,1609,Good To Firm,10,1,Ameeq (USA),2,C,126,Richard Hills,Marcus Tregoning,–,59,Hamdan Al Maktoum,9
Class 4,2yo,1609,Good To Firm,10,8,Mothecombe Dream (IRE),2,C,126,Kevin Darley,Brian Meehan,–,37,John S Dunningham,10
Class 4,3yo,1207,Good To Firm,15,11,Whos Winning (IRE),3,G,122,T Quinn,Brendan Powell,74,87,Tony Head And Caroline Andrus,1
Class 4,3yo,1207,Good To Firm,15,12,Wyatt Earp (IRE),3,G,122,Kevin Darley,James Toller,74,83,Byculla Thoroughbreds,2
Class 4,3yo,1207,Good To Firm,15,13,Chimali (IRE),3,G,121,Eddie Ahern,Jeremy Noseda,73,72,Mrs Susan Roy,3
Class 4,3yo,1207,Good To Firm,15,10,Kostar (GB),3,G,124,Richard Smith,Clive Cox,76,73,Mrs P Scott Dunn And Mrs F J Ryan,4
Class 4,3yo,1207,Good To Firm,15,8,The Jobber (IRE),3,G,126,Franny Norton,Michael Blanshard,78,72,A R B Ward Mrs C J Ward,5
Class 4,3yo,1207,Good To Firm,15,7,Bohola Flyer (IRE),3,F,126,Richard Hughes,Richard Hannon Snr,78,70,William Durkan,6
Class 4,3yo,1207,Good To Firm,15,16,Extra Cover (IRE),3,G,114,Nelson De Souza,N A Callaghan,71,62,John Livock Bloodstock Limited,7
Class 4,3yo,1207,Good To Firm,15,5,Royal Challenge (GB),3,C,127,Frankie Dettori,Gerard Butler,79,69,Cheveley Park Stud,8
Class 4,3yo,1207,Good To Firm,15,3,Totally Yours (IRE),3,F,130,Paul Eddery,William Muir,82,71,Foursome Thoroughbreds,9
Class 4,3yo,1207,Good To Firm,15,14,Tregarron (GB),3,C,121,Ryan Moore,Richard Hannon Snr,73,61,J R Good,10
Class 4,3yo,1207,Good To Firm,15,4,Bathwick Bill (USA),3,G,129,Jimmy Fortune,Rod Millman,81,68,Mrs S Clifford,11
Class 4,3yo,1207,Good To Firm,15,2,Desert Dreamer (IRE),3,G,130,Michael Hills,B W Hills,82,69,Maktoum Al Maktoum,12
Class 4,3yo,1207,Good To Firm,15,9,Skyharbor (GB),3,G,124,Darryll Holland,Andrew Balding,76,61,Sussex Syndicate,13
Class 4,3yo,1207,Good To Firm,15,1,Big Bradford (GB),3,G,133,David Kinsella,Pat Murphy,85,64,Alan Brackley,14
Class 4,3yo,1207,Good To Firm,15,15,Cherokee Nation (GB),3,C,119,Kieren Fallon,Paul DArcy,71,43,Walt Sylvester,15
Class 4,3yo+,1609,Good To Firm,18,2,Blue Trojan (IRE),4,G,133,Darryll Holland,Sylvester Kirk,83,97,The Ex Katy Boys,1
Class 4,3yo+,1609,Good To Firm,18,16,Just Fly (GB),4,G,122,Ryan Moore,Sylvester Kirk,72,83,Ascot Brew Racing,2
Class 4,3yo+,1609,Good To Firm,18,5,Sattam I (GB),5,G,129,Richard Hills,Marcus Tregoning,79,81,Hamdan Al Maktoum,3
Class 4,3yo+,1609,Good To Firm,18,6,Arkholme (GB),3,G,124,Mark Savage,Peter Winkworth,83,84,I Russell,4
Class 4,3yo+,1609,Good To Firm,18,18,Lorien Hill (IRE),3,F,119,Michael Hills,B W Hills,73,74,D M James,5
Class 4,3yo+,1609,Good To Firm,18,8,Pagan Prince (GB),7,G,128,Lisa Jones,James Toller,78,79,Gap Partnership Mrs J Toller,6
Class 4,3yo+,1609,Good To Firm,18,7,Dr Thong (GB),3,C,124,Nelson De Souza,Paul Cole,83,82,Frank Stella,7
Class 4,3yo+,1609,Good To Firm,18,12,Borrego (IRE),4,C,125,Sam Hitchcott,Clive Brittain,75,73,Monarch Thoroughbreds Racing,8
Class 4,3yo+,1609,Good To Firm,18,3,Giocoso (USA),4,C,130,Kevin Darley,Bryn Palling,80,76,W Devine P Morgan,9
Class 4,3yo+,1609,Good To Firm,18,14,Dance On The Top (GB),6,G,125,Jimmy Fortune,Jim Boyle,75,70,J P Lim John Hopkins,10
Class 4,3yo+,1609,Good To Firm,18,19,Music Maid (IRE),6,M,119,Adrian McCarthy,Stuart Howe,69,60,R J Parish,11
Class 4,3yo+,1609,Good To Firm,18,17,Franksalot (IRE),4,G,120,T Quinn,Miss B Sanders,70,61,Peter Crate Jane Byers Roger Knight,12
Class 4,3yo+,1609,Good To Firm,18,11,Todlea (IRE),4,G,126,Frankie Dettori,Jamie Osborne,76,73,Lynn Wilson Giles Wilson Martin Landau,13
Class 4,3yo+,1609,Good To Firm,18,1,Supreme Salutation (GB),8,G,126,M Howard,Dean Ivory,83,67,Mrs Karen Graham,14
Class 4,3yo+,1609,Good To Firm,18,10,Ile Michel (GB),7,G,126,David Kinsella,John OShea,76,57,Kjb Investments Ltd,15
Class 4,3yo+,1609,Good To Firm,18,20,Miss Madame (IRE),3,F,115,Matthew Henry,Rae Guest,69,18,Cosmic Greyhound Racing Partnership Iii,16
Class 4,3yo+,1609,Good To Firm,18,4,Molcon (IRE),3,G,130,Willie Ryan,N A Callaghan,84,–,Mark Venus,17
Class 4,3yo+,1609,Good To Firm,18,9,Maren (USA),3,C,128,Kieren Fallon,Ed Vaughan,82,–,Hamdan Al Maktoum,18
Class 3,3yo+,2414,Good To Firm,13,9,Camrose (GB),3,C,121,Jimmy Fortune,John Dunlop,89,97,Nicholas Cooper,1
Class 3,3yo+,2414,Good To Firm,13,5,Elmustanser (GB),3,C,126,Frankie Dettori,Saeed bin Suroor,95,102,Godolphin,2
Class 3,3yo+,2414,Good To Firm,13,10,Credit (IRE),3,C,121,Kieren Fallon,Richard Hannon Snr,90,94,Highclere Thoroughbred Racing Xv,3
Class 3,3yo+,2414,Good To Firm,13,13,Vaughan (GB),3,C,121,Kevin Darley,Amanda Perrett,90,93,J E Bodie And R Wells,4
Class 3,3yo+,2414,Good To Firm,13,7,Vinando (GB),3,G,125,Michael Hills,Charles Egerton,94,97,Mrs Evelyn Hankinson,5
Class 3,3yo+,2414,Good To Firm,13,8,Lunar Exit (IRE),3,G,123,Eddie Ahern,Lady Herries,92,89,Angmering Park Stud,6
Class 3,3yo+,2414,Good To Firm,13,3,Ocean Avenue (IRE),5,G,129,Darryll Holland,C A Horgan,88,86,Mrs Wendy Gillings,7
Class 3,3yo+,2414,Good To Firm,13,6,Secretary General (IRE),3,C,125,T Quinn,Paul Cole,94,87,The Blenheim Partnership,8
Class 3,3yo+,2414,Good To Firm,13,1,Tizzy May (FR),4,C,134,Ted Durcan,Richard Hannon Snr,95,88,J R May,9
Class 3,3yo+,2414,Good To Firm,13,4,Wait For The Will (USA),8,G,129,Ryan Moore,Gary Moore,90,79,Rdm Racing,10
Class 3,3yo+,2414,Good To Firm,13,14,Posteritas (USA),3,F,118,Richard Hughes,Sir Henry Cecil,88,64,K Abdullah,11
Class 3,3yo+,2414,Good To Firm,13,2,Hasty Prince (GB),6,G,129,Jamie Mackay,Jonjo ONeill,88,–,F F Racing Services Partnership Iii,SU
Class 3,3yo+,2414,Good To Firm,13,12,Larkwing (IRE),3,C,121,Franny Norton,G Wragg,88,–,Mollers Racing,SU
Class 4,2yo,1408,Good To Firm,14,11,Quickfire I (GB),2,F,123,Kieren Fallon,Sir Michael Stoute,–,78,K Abdullah,1
Class 4,2yo,1408,Good To Firm,14,7,Love Always (GB),2,F,123,Frankie Dettori,Amanda Perrett,–,73,T Staplehurst,2
Class 4,2yo,1408,Good To Firm,14,1,Aunt Julia (GB),2,F,123,Richard Hughes,Richard Hannon Snr,–,70,Justin Dowley Michael Pescod,3
Class 4,2yo,1408,Good To Firm,14,13,Seven Magicians (USA),2,F,123,Kevin Darley,Sir Michael Stoute,–,68,Niarchos Family,4
Class 4,2yo,1408,Good To Firm,14,10,Pickapeppa (GB),2,F,123,Steve Carson,R F Johnson Houghton,–,67,Mrs C J Hue Williams,5
Class 4,2yo,1408,Good To Firm,14,3,Clara Bow (IRE),2,F,123,Michael Hills,B W Hills,–,65,Lady Bamford,6
Class 4,2yo,1408,Good To Firm,14,4,Danzare (GB),2,F,123,Richard Hills,Marcus Tregoning,–,56,R C C Villers,7
Class 4,2yo,1408,Good To Firm,14,8,Missie Baileys (GB),2,F,123,Jimmy Fortune,David Elsworth,–,55,Mrs J Wotherspoon,8
Class 4,2yo,1408,Good To Firm,14,14,Sign Of Luck (IRE),2,F,123,Darryll Holland,Clive Brittain,–,54,Mohamed Obaida,9
Class 4,2yo,1408,Good To Firm,14,5,Franela (GB),2,F,123,Ryan Moore,David Loder,–,49,Cuadra Africa,10
Class 4,2yo,1408,Good To Firm,14,2,Ballet Ballon (USA),2,F,123,Matthew Henry,Michael Jarvis,–,41,Helena Springfield Ltd,11
Class 4,2yo,1408,Good To Firm,14,6,In The Shadows (GB),2,F,123,Ted Durcan,Stuart Kittow,–,32,The Sheldonians,12
Class 4,2yo,1408,Good To Firm,14,12,Roma Valley (FR),2,F,123,Eddie Ahern,Rae Guest,–,22,Mrs Jane Poulter,13
Class 4,2yo,1408,Good To Firm,14,9,Mystery Maid (IRE),2,F,123,Adrian McCarthy,Stuart Howe,45,11,R J Parish,14
Class 7,3yo+,2012,Good To Firm,18,8,Enna (POL),5,M,130,T Quinn,Stef Higgins,45,51,Valley Fencing,1
Class 7,3yo+,2012,Good To Firm,18,5,Dancing Tilly (GB),6,M,128,Tony Hamilton,Richard Fahey,46,48,The We Believe In Miracles Partnership,2
Class 7,3yo+,2012,Good To Firm,18,7,My Maite (IRE),5,G,131,Nigel Day,Roger Ingram,46,47,The Stargazers 2Nd Xi,3
Class 7,3yo+,2012,Good To Firm,18,12,Cunning Pursuit (GB),3,G,129,Kieren Fallon,Michael Bell,50,45,Mrs Maureen Buckley,4
Class 7,3yo+,2012,Good To Firm,18,16,Mister Completely (IRE),3,G,126,Martin Dwyer,John Best,47,41,G G Racing,5
Class 7,3yo+,2012,Good To Firm,18,19,Maid The Cut (GB),3,F,124,Alan Daly,A D Smith,45,38,Grass Syndicate,6
Class 7,3yo+,2012,Good To Firm,18,1,Artzola (IRE),4,F,134,Darryll Holland,C A Horgan,49,42,Mrs B Sumner,7
Class 7,3yo+,2012,Good To Firm,18,10,Piquet (GB),6,M,130,George Baker,John Bridger,45,37,J J Bridger,8
Class 7,3yo+,2012,Good To Firm,18,9,Nuzzle (GB),4,F,130,Sam Hitchcott,Mick Quinn,45,36,A Newby,9
Class 7,3yo+,2012,Good To Firm,18,13,Fizzy Lady (GB),3,F,124,Mark Savage,N E Berry,50,41,Leeway Group Limited,10
Class 7,3yo+,2012,Good To Firm,18,4,Rojabaa (GB),5,G,126,Stuart Haddon,Bill Turner,48,38,Rojabaa Partnership,11
Class 7,3yo+,2012,Good To Firm,18,14,Glendale (GB),3,G,122,M Howard,Dean Ivory,50,39,Mrs J A Cornwell,12
Class 7,3yo+,2012,Good To Firm,18,15,Sunset Dreamer (USA),3,F,128,Ryan Moore,Philip Mitchell,49,37,Georgia Partnership,13
Class 7,3yo+,2012,Good To Firm,18,6,Fairland I (IRE),5,G,124,Luke Smith,Simon Dow,46,34,Mrs B Cullis,14
Class 7,3yo+,2012,Good To Firm,18,18,Indian Lily (GB),3,F,124,Chris Catlin,Chris Wall,45,31,Stourbank Racing,15
Class 7,3yo+,2012,Good To Firm,18,3,Piste Bleu (FR),4,F,133,Joanna Badger,Richard Ford,48,19,M Dunlevy N Morgan,16
Class 7,3yo+,2012,Good To Firm,18,2,Jade Star (USA),4,F,127,Derek Nolan,Andrew Haynes,49,7,Mitchell Block,17
Class 7,3yo+,2012,Good To Firm,18,17,Tregenna (GB),3,F,126,Matthew Henry,Robert Cowell,47,–,Mr Mrs D A Gamble,18
Class 7,2yo,1609,Good To Firm,19,2,Bold Counsel (IRE),2,C,124,Chris Catlin,Brian Meehan,65,60,Racegoers Club Owners Group,1
Class 7,2yo,1609,Good To Firm,19,3,Ghaill Force (GB),2,G,124,Neil Callan,Jonathan Portman,–,59,J T Habershon Butcher,2
Class 7,2yo,1609,Good To Firm,19,10,Cabin Fever I (GB),2,F,113,Dominic Fox,Jimmy Fox,55,53,Jim Horgan,3
Class 7,2yo,1609,Good To Firm,19,7,Maktu (GB),2,C,123,Kieren Fallon,Paul Cole,–,55,Mrs M Exors Of The Late G J Palmer,4
Class 7,2yo,1609,Good To Firm,19,13,Sunny Times (IRE),2,F,118,J F Egan,J W Payne,51,49,T H Barma,5
Class 7,2yo,1609,Good To Firm,19,15,Bonnabee (IRE),2,F,117,Lisa Jones,Chris Wall,–,46,T J Wells,6
Class 7,2yo,1609,Good To Firm,19,14,Tranquilizer (GB),2,F,118,Eddie Ahern,Denis Coakley,–,46,Count Calypso Racing,7
Class 7,2yo,1609,Good To Firm,19,16,Kapaje (GB),2,F,117,Joanna Badger,David Evans,70,42,Diamond Racing Ltd,8
Class 7,2yo,1609,Good To Firm,19,5,Whitland (GB),2,G,124,Robert Havlin,Nerys Dutfield,–,46,M Bevan,9
Class 7,2yo,1609,Good To Firm,19,17,Lady Vee (IRE),2,F,114,Tony Hamilton,Peter Niven,–,37,The Wednesday Club,10
Class 7,2yo,1609,Good To Firm,19,6,Beau Marche (GB),2,G,123,Martin Dwyer,Ian Wood,61,40,Christopher Shankland,11
Class 7,2yo,1609,Good To Firm,19,11,Manorshield Minx (GB),2,F,118,Darryll Holland,Sylvester Kirk,–,28,Ascot Brew Racing,12
Class 7,2yo,1609,Good To Firm,19,18,Cois Na Tine Eile (GB),2,F,113,Neil Chalmers,Ms Deborah J Evans,51,22,B T Osullivan,13
Class 7,2yo,1609,Good To Firm,19,1,Blue Spectrum (IRE),2,G,117,Derek Nolan,J S Moore,–,19,Miss Karen Theobald,14
Class 7,2yo,1609,Good To Firm,19,8,Tiger Hunter (GB),2,G,114,Kristin Stubbs,Paul Howling,–,8,Tony Clifford,15
Class 7,2yo,1609,Good To Firm,19,9,Touch Of Spice (GB),2,G,121,Willie Ryan,J R Jenkins,–,–,Kingsland Bloodstock,16
Class 7,2yo,1609,Good To Firm,19,12,Millquista DOr (GB),2,F,115,Richard Thomas,Gerald Ham,–,–,Razzle Racing Partnership,17
Class 7,2yo,1609,Good To Firm,19,20,Miss Dinamite (GB),2,F,115,Adrian McCarthy,Michael Attwater,–,–,Brooklands Racing,18
Class 7,2yo,1609,Good To Firm,19,19,Charlieslastchance (GB),2,F,115,Alan Daly,John Bridger,–,–,Gayler William Chambers,19
Class 7,3yo+,1207,Good To Firm,19,12,Spinetail Rufous (IRE),6,G,126,J F Egan,David Flood,40,59,Miss J Wickens,1
Class 7,3yo+,1207,Good To Firm,19,16,Crimson Star (IRE),3,F,124,Chris Catlin,Colin Tinkler,40,56,Doubleprint,2
Class 7,3yo+,1207,Good To Firm,19,1,Angel Isa (IRE),4,F,123,Tony Hamilton,Richard Fahey,40,46,Yorkshire Racing Club Owners Group 1990,3
Class 7,3yo+,1207,Good To Firm,19,6,Danakim (GB),7,G,126,Darryll Holland,John Weymes,40,42,Miss K Buckle,4
Class 7,3yo+,1207,Good To Firm,19,8,Mr Uppity (GB),5,G,126,T Quinn,Julian Poulton,40,39,Meddler Racing,5
Class 7,3yo+,1207,Good To Firm,19,14,Zinging (GB),5,G,126,Alan Daly,John Bridger,40,31,J Jenner,6
Class 7,3yo+,1207,Good To Firm,19,2,Avit (IRE),4,F,126,Russell Price,Patrick Gilligan,40,31,Treasure Seekers 2000,7
Class 7,3yo+,1207,Good To Firm,19,9,Old Harry (GB),4,G,126,Martin Dwyer,P C Ritchens,40,30,Derek Simester,8
Class 7,3yo+,1207,Good To Firm,19,17,Jasmine Pearl (IRE),3,F,124,Simon Whitworth,T M Jones,40,29,T M Jones,9
Class 7,3yo+,1207,Good To Firm,19,20,Suitcase Murphy (IRE),3,G,124,Neil Callan,Ms Deborah J Evans,45,27,Paul Green Oaklea,10
Class 7,3yo+,1207,Good To Firm,19,13,Zambezi River (GB),5,G,126,Ryan Moore,Milton Bradley,40,27,J M Bradley,11
Class 7,3yo+,1207,Good To Firm,19,3,Badou (GB),4,G,126,Pat Dobbs,Les Hall,40,24,J Daniels,12
Class 7,3yo+,1207,Good To Firm,19,4,Bahamian Belle (GB),4,F,119,John Brennan,Phil McEntee,40,16,P S J Croft,13
Class 7,3yo+,1207,Good To Firm,19,19,Pardon Moi (GB),3,F,124,Adrian McCarthy,Christine Dunnett,40,–,Andy Middleton,14
Class 7,3yo+,1207,Good To Firm,19,5,Daimajin (IRE),5,G,123,David Nolan,Lucinda Featherstone,40,–,Heart Of England Racing,15
Class 7,3yo+,1207,Good To Firm,19,18,Lady Predominant (GB),3,F,121,Brian Reilly,G F Bridgwater,40,–,City Racing Club,16
Class 7,3yo+,1207,Good To Firm,19,15,Beaver Diva (GB),3,F,119,Ben Swarbrick,Mark Brisbourne,40,–,Stuart Mcphee,17
Class 7,3yo+,1207,Good To Firm,19,11,Sotonian (HOL),11,G,126,Lisa Jones,P S Felgate,40,–,F Dean,18
Class 7,3yo+,1207,Good To Firm,19,10,Society Pet (GB),5,M,119,Derek Nolan,David Bridgwater,40,–,Miss V Howard Evans,19
Class 7,3yo,1408,Good To Firm,17,3,Dantes Devine (IRE),3,G,131,Vince Slattery,Alan Bailey,45,52,Raymond Gomersall,1
Class 7,3yo,1408,Good To Firm,17,4,Elsinora (GB),3,F,128,Luke Fletcher,Hughie Morrison,45,51,John R Goddard And John Steel,2
Class 7,3yo,1408,Good To Firm,17,17,Davids Girl (GB),3,F,123,Brian Reilly,Dave Morris,40,41,Michael A Hammond,3
Class 7,3yo,1408,Good To Firm,17,5,Emaradia (GB),3,F,128,David Nolan,Tony Carroll,45,44,Dennis Deacon,4
Class 7,3yo,1408,Good To Firm,17,6,Fabuloso (GB),3,F,131,Neil Callan,V Smith,45,42,V Smith,5
Class 7,3yo,1408,Good To Firm,17,13,Silver Island (GB),3,G,131,Matthew Henry,Robert Cowell,45,41,John Vowles,6
Class 7,3yo,1408,Good To Firm,17,1,Amber Fox (IRE),3,F,128,Francis Ferris,David Evans,45,41,Derek Hilton,7
Class 7,3yo,1408,Good To Firm,17,14,Stagecoach Ruby (GB),3,F,131,Robyn Brisland,Gary Moore,45,40,Richard Dean,8
Class 7,3yo,1408,Good To Firm,17,16,Whiplash (IRE),3,G,131,Chris Catlin,Ken Cunningham-Brown,45,39,Danebury Racing Stables Limited,9
Class 7,3yo,1408,Good To Firm,17,11,Royaltea (GB),3,F,126,Neil Chalmers,Ms Deborah J Evans,45,36,The Highly Sociable Syndicate,10
Class 7,3yo,1408,Good To Firm,17,10,Pappy (IRE),3,F,131,Pat Dobbs,Tony Carroll,45,35,John Mcmahon,11
Class 7,3yo,1408,Good To Firm,17,12,Savernake Brave (IRE),3,G,131,George Baker,Mrs H Sweeting,45,32,P Sweeting,12
Class 7,3yo,1408,Good To Firm,17,9,Joans Jewel (GB),3,F,131,Adrian McCarthy,George Margarson,45,31,J Burns,13
Class 7,3yo,1408,Good To Firm,17,8,Imperial Wizard (GB),3,G,131,Alan Daly,Mark Usher,45,30,The Ridgeway Partnership,14
Class 7,3yo,1408,Good To Firm,17,15,Welsh Empress (GB),3,F,131,Russell Price,Patrick Gilligan,45,29,T Williams,15
Class 7,3yo,1408,Good To Firm,17,7,Hi Darl (GB),3,F,126,Ben Swarbrick,Mark Brisbourne,45,29,The We Believe In Miracles Partnership,16
Class 7,3yo,1408,Good To Firm,17,2,Court Chancellor (GB),3,G,131,J F Egan,Philip Mitchell,45,18,W R Mann,17
Class 7,3yo+,1609,Good,19,7,Caerphilly Gal (GB),4,F,127,Dominic Fox,Patrick Gilligan,47,55,T Williams,1
Class 7,3yo+,1609,Good,19,5,Levantine (IRE),7,G,126,Kirsty Milczarek,Julia Feilden,48,53,City Racing Club,2
Class 7,3yo+,1609,Good,19,17,Sonderborg (GB),3,F,130,Lisa Jones,Anna Newton-Smith,49,52,Hugh Le Fanu,3
Class 7,3yo+,1609,Good,19,18,Idle Journey (IRE),3,G,129,Vince Slattery,M Scudamore,48,51,Mrs N M Watkins,4
Class 7,3yo+,1609,Good,19,6,Tokewanna (GB),4,F,128,Ben Swarbrick,Mark Brisbourne,48,50,Merryland Properties Ltd,5
Class 7,3yo+,1609,Good,19,11,Marnie (GB),7,M,132,Sam Hitchcott,John Akehurst,47,43,The Grass Is Greener Partnership,6
Class 7,3yo+,1609,Good,19,15,City General (IRE),3,G,123,Derek Nolan,J S Moore,49,45,A D Crook,7
Class 7,3yo+,1609,Good,19,12,Wood Fern (UAE),4,G,132,Chris Catlin,Mick Channon,47,43,Wooden Tops Partnership,8
Class 7,3yo+,1609,Good,19,1,Mythical Charm (GB),5,M,140,Alan Daly,John Bridger,55,46,Tommy Ware,9
Class 7,3yo+,1609,Good,19,2,Magic Warrior (GB),4,G,135,Pat McCabe,Jimmy Fox,50,41,Miss H J Flower,10
Class 7,3yo+,1609,Good,19,20,Russalka (GB),3,F,121,Marc Halford,Julian Poulton,47,33,The Beare Family Meddler Bloodstock,11
Class 7,3yo+,1609,Good,19,10,Gran Clicquot (GB),9,M,132,Simon Whitworth,Gerry Enright,47,32,Mrs M Enright,12
Class 7,3yo+,1609,Good,19,8,Gemini Lady (GB),4,F,132,Adrian McCarthy,Geraldine Rees,47,26,Mobberley Manor Racing,13
Class 7,3yo+,1609,Good,19,16,Prince Valentine (GB),3,G,130,Martin Dwyer,D B Feek,49,23,D R Hunnisett,14
Class 7,3yo+,1609,Good,19,3,Indian Blaze (GB),10,G,134,J F Egan,Andrew Reid,49,12,Mrs Irene Clifford,15
Class 7,3yo+,1609,Good,19,4,Hirayna (GB),5,M,133,George Baker,Mark Brisbourne,48,–,R Russell,16
Class 7,3yo+,1609,Good,19,14,Faith Healer (IRE),3,F,131,Neil Callan,V Smith,50,–,The Faith Partnership,17
Class 7,3yo+,1609,Good,19,19,St Tropez (IRE),3,F,126,Liam Keniry,Mouse Hamilton-Fairley,48,–,Hamilton Fairley Racing,18
Class 7,3yo+,1609,Good,19,13,Albadi (GB),3,C,128,J-P Guillambert,Clive Brittain,50,–,Saeed Manana,19
Class 7,3yo+,2414,Good,20,7,Theatre Lady (IRE),6,M,131,Francis Ferris,David Evans,47,56,Waterline Racing Club,1
Class 7,3yo+,2414,Good,20,15,Make My Hay (GB),5,G,132,Martin Dwyer,John Gallagher,45,52,Mrs Irene Clifford,2
Class 7,3yo+,2414,Good,20,17,Open Book (GB),3,F,124,Luke Fletcher,Hughie Morrison,48,54,The Phantom Partnership,3
Class 7,3yo+,2414,Good,20,4,Tasneef (USA),5,G,136,Simon Whitworth,Tim McCarthy,49,54,A D Spence,4
Class 7,3yo+,2414,Good,20,2,Banningham Blaze (GB),4,F,134,David Nolan,Tony Carroll,50,53,Dennis Deacon,5
