dist,ran,num,pos,ovr_btn,btn,age,lbs,or,rpr
25,13,3,6,15.5,4,7,164,133,127
25,13,10,7,17.75,2.25,8,148,120,112
25,13,7,8,23.75,6,5,153,125,111
25,13,13,9,47.75,24,7,147,116,80
25,13,2,10,48.5,0.75,11,158,134,98
25,13,9,11,66.5,18,6,153,122,70
25,13,8,0,0,0,8,153,122,0
25,13,1,0,0,0,8,166,135,0
2,11,5,1,0,0,5,156,0,119
2,11,3,2,3,3,5,163,0,123
2,11,2,3,3.25,0.3,5,163,0,124
2,11,8,4,6.25,3,4,144,0,104
2,11,1,5,8.25,2,5,166,0,121
2,11,6,6,8.5,0.3,5,156,0,111
2,11,11,7,12,3.5,4,147,0,99
2,11,10,8,13.5,1.5,4,147,0,97
2,11,7,9,18.5,5,5,142,0,95
2,11,12,10,19,0.3,4,142,0,92
2,11,4,11,30,11,5,156,0,92
2,14,1,1,0,0,5,160,134,133
2,14,2,2,1.5,1.5,5,160,0,128
2,14,10,3,3,1.5,6,154,0,122
2,14,13,4,5,2,4,147,0,112
2,14,7,5,31,26,5,154,107,96
2,14,14,6,44,13,5,140,0,77
2,14,6,7,48,4,5,154,0,80
2,14,11,8,54,6,5,147,0,68
2,14,4,9,55.5,1.5,5,154,0,74
2,14,8,10,60.5,5,7,147,0,69
2,14,9,11,83.5,23,6,154,0,48
2,14,15,12,84.75,1.25,4,147,0,40
2,14,5,0,0,0,7,154,0,0
2,14,12,0,0,0,4,147,0,0
2,7,2,1,0,0,6,156,129,141
2,7,5,2,1.5,1.5,5,151,124,131
2,7,6,3,4.25,2.75,6,144,117,123
2,7,4,4,7.25,3,6,155,128,130
2,7,3,5,11.75,4.5,6,155,128,129
2,7,1,6,16.25,4.5,7,157,135,130
2,7,7,7,17,0.75,8,143,116,114
25,9,3,1,0,0,5,155,0,125
25,9,9,2,1,1,6,155,125,123
25,9,1,3,11,10,6,161,0,120
25,9,2,4,14.5,3.5,6,161,0,116
25,9,4,5,45.5,31,7,155,0,85
25,9,5,,0,0,6,155,0,0
25,9,7,0,0,0,6,155,0,0
25,9,6,0,0,0,7,155,125,0
25,9,8,0,0,0,5,155,0,0
3,14,3,1,0,0,9,166,115,127
3,14,2,2,2.75,2.75,8,166,115,127
3,14,5,3,9.75,7,10,159,113,118
3,14,12,4,13.75,4,9,155,109,110
3,14,7,5,18.75,5,7,164,113,111
3,14,4,6,25.75,7,7,166,115,105
3,14,10,7,47.75,22,9,162,111,80
3,14,11,8,68.75,21,10,153,109,59
3,14,13,9,78.75,10,5,157,107,47
3,14,1,BD,0,0,8,159,115,0
3,14,8,,0,0,7,164,113,0
3,14,6,0,0,0,11,157,113,0
3,14,14,0,0,0,7,157,106,0
3,14,9,0,0,0,7,163,112,0
2,17,16,1,0,0,4,150,0,113
2,17,3,2,0.5,0.5,5,157,0,119
2,17,4,3,14.5,14,5,157,0,110
2,17,14,4,18.25,3.75,6,157,0,103
2,17,8,5,22,3.75,5,157,0,100
2,17,1,6,24,2,6,150,0,98
2,17,10,7,29,5,5,157,0,94
2,17,5,8,29.75,0.75,5,157,0,93
2,17,6,9,31.75,2,5,157,0,91
2,17,18,10,34,2.25,5,150,0,82
2,17,9,11,35,1,6,157,0,88
2,17,17,12,44,9,4,150,0,73
2,17,15,13,44,0.1,4,143,0,73
2,17,13,14,45,1,5,157,0,79
2,17,11,15,46.75,1.75,5,154,0,78
2,17,2,16,115.75,69,5,157,0,16
2,17,12,0,0,0,5,157,0,0
25,17,1,1,0,0,7,166,138,150
25,17,7,2,8,8,7,159,134,137
25,17,20,3,10,2,6,155,127,128
25,17,15,4,10.25,0.3,5,158,130,131
25,17,6,5,22.25,12,6,162,134,123
25,17,3,6,35.25,13,6,164,136,115
25,17,5,7,36.75,1.5,5,162,134,111
25,17,18,8,48.75,12,7,157,129,94
25,17,12,9,53.25,4.5,8,160,132,93
25,17,16,10,64.25,11,5,158,130,81
25,17,14,11,64.5,0.1,6,159,131,82
25,17,4,12,102.5,38,5,163,135,52
25,17,11,0,0,0,8,160,132,0
25,17,2,0,0,0,8,165,137,0
25,17,13,0,0,0,7,160,132,0
25,17,10,0,0,0,6,161,133,0
25,17,8,0,0,0,6,162,134,120
24,13,13,1,0,0,8,144,115,130
24,13,2,2,7,7,6,161,132,141
24,13,8,3,7.25,0.2,7,155,126,138
24,13,3,4,15.25,8,5,161,132,132
24,13,6,5,31.25,16,9,158,129,116
24,13,12,6,35.25,4,8,151,122,104
24,13,11,7,39.75,4.5,8,148,122,103
24,13,9,8,44.75,5,9,154,125,101
24,13,5,9,99.75,55,10,159,130,54
24,13,10,10,123.75,24,6,152,123,26
24,13,7,,0,0,9,156,127,0
24,13,4,0,0,0,10,160,131,0
24,13,1,0,0,0,8,166,137,0
2,11,5,1,0,0,6,160,114,114
2,11,8,2,0.5,0.5,5,149,106,105
2,11,11,3,0.5,0.05,10,145,102,102
2,11,2,4,6.5,6,7,164,118,112
2,11,7,5,16.5,10,8,154,108,94
2,11,6,6,18,1.5,5,152,114,99
2,11,10,7,18.5,0.5,9,144,105,88
2,11,4,8,20.5,2,6,156,116,98
2,11,9,9,29.5,9,10,148,105,80
2,11,1,10,32.25,2.75,5,166,120,90
2,11,3,,0,0,5,159,116,0
2,9,1,1,0,0,6,159,137,124
2,9,4,2,3.25,3.25,7,152,0,110
2,9,8,3,5.5,2.25,4,147,0,102
2,9,5,4,10,4.5,5,152,0,101
2,9,2,5,10.5,0.5,5,158,125,109
2,9,9,6,13,2.5,4,147,0,94
2,9,3,7,15,2,5,158,130,104
2,9,6,8,42,27,5,152,0,69
2,9,7,0,0,0,9,145,0,0
24,11,10,1,0,0,7,155,94,115
24,11,6,2,7,7,5,162,101,108
24,11,1,3,9,2,7,166,105,109
24,11,8,4,20,11,8,151,97,96
24,11,9,5,27,7,7,147,96,85
24,11,4,6,28,1,8,165,104,93
24,11,7,7,42,14,8,162,101,76
24,11,11,8,48,6,7,154,93,62
24,11,3,9,54,6,7,165,104,70
24,11,5,10,72,18,8,163,102,65
24,11,12,,0,0,11,145,91,0
25,9,2,1,0,0,6,155,128,121
25,9,4,2,0.3,0.3,6,159,117,115
25,9,3,3,2.25,2,5,159,115,117
25,9,1,4,7.25,5,5,155,132,115
25,9,5,5,10.5,3.25,5,153,0,101
25,9,7,6,12,1.5,5,150,0,98
25,9,8,7,39,27,5,153,0,94
25,9,9,8,47,8,7,153,0,67
25,9,6,9,47.25,0.3,5,150,0,67
3,13,6,1,0,0,10,158,132,137
3,13,2,2,1,1,8,164,138,143
3,13,12,3,1.75,0.75,9,150,124,127
3,13,10,4,3.5,1.75,7,151,125,129
3,13,1,5,44.5,41,8,166,140,105
3,13,8,6,55.5,11,7,149,128,83
3,13,4,,0,0,10,159,133,0
3,13,9,,0,0,7,148,127,0
3,13,3,0,0,0,9,162,136,0
3,13,13,0,0,0,11,147,121,0
3,13,5,0,0,0,9,151,132,0
3,13,7,0,0,0,9,156,130,0
3,13,14,0,0,0,8,142,119,0
25,14,6,1,0,0,6,156,125,140
25,14,10,2,9,9,6,150,124,128
25,14,5,3,10.5,1.5,5,157,126,128
25,14,7,4,13,2.5,11,151,125,125
25,14,14,5,16,3,7,149,118,120
25,14,1,6,20,4,9,161,135,128
25,14,8,7,22,2,7,155,124,115
25,14,16,8,44,22,6,141,113,85
25,14,11,9,48.5,4.5,7,153,122,89
25,14,3,10,50.75,2.25,9,154,130,95
25,14,13,11,61.75,11,6,153,122,78
25,14,15,12,79.75,18,6,148,117,56
25,14,2,0,0,0,9,166,135,0
25,14,9,0,0,0,8,148,124,0
24,8,7,1,0,0,9,157,127,123
24,8,3,2,1.5,1.5,10,165,127,132
24,8,6,3,6.5,5,11,157,117,120
24,8,4,4,21.5,15,9,165,121,108
24,8,2,5,23.25,1.75,13,167,120,111
24,8,1,6,24.25,1,10,165,121,112
24,8,5,,0,0,12,164,125,0
24,8,8,0,0,0,10,157,109,0
2,15,3,1,0,0,5,147,0,117
2,15,5,2,8,8,5,152,0,106
2,15,7,3,8.5,0.5,5,152,0,107
2,15,16,4,16.5,8,5,145,0,91
2,15,1,5,17,0.5,5,152,0,100
2,15,6,6,18.75,1.75,5,152,0,97
2,15,13,7,24.75,6,4,143,0,87
2,15,12,8,29.25,4.5,4,148,0,83
2,15,11,9,45.25,16,6,152,0,74
2,15,8,10,46,0.75,6,152,0,72
2,15,10,11,49.75,3.75,6,152,0,68
2,15,2,12,58.75,9,5,152,0,60
2,15,14,13,59.75,1,4,148,0,55
2,15,15,14,70.75,11,4,148,0,46
2,15,9,15,96.75,26,6,145,0,26
24,5,2,1,0,0,6,154,0,140
24,5,5,2,4,4,5,154,132,134
24,5,3,3,50,46,8,154,0,102
24,5,6,0,0,0,7,154,0,0
24,5,4,0,0,0,5,154,0,0
25,9,2,1,0,0,10,152,119,105
25,9,3,2,3.25,3.25,7,152,0,102
25,9,5,3,4.5,1.25,6,152,0,101
25,9,9,4,22.5,18,6,152,0,84
25,9,6,5,30.5,8,5,152,0,79
25,9,7,6,129.5,99,5,152,0,0
25,9,8,0,0,0,7,147,0,0
25,9,4,0,0,0,6,152,0,0
25,9,1,0,0,0,6,149,126,112
3,15,11,1,0,0,9,151,125,133
3,15,10,2,7,7,9,153,127,129
3,15,2,3,11,4,10,166,140,138
3,15,9,4,13.5,2.5,10,160,134,131
3,15,12,5,21.5,8,8,149,123,112
3,15,1,6,24.25,2.75,7,163,140,128
3,15,7,7,25,0.75,10,161,135,121
3,15,6,8,30,5,11,162,136,119
3,15,8,9,31.5,1.5,9,160,134,119
3,15,13,10,33.5,2,10,148,122,104
3,15,15,11,45.5,12,8,145,119,86
3,15,14,0,0,0,11,147,121,0
3,15,3,0,0,0,9,164,138,0
3,15,4,0,0,0,9,155,136,0
3,15,5,0,0,0,8,159,136,0
25,8,8,1,0,0,9,151,110,108
25,8,1,2,0.3,0.3,6,166,120,119
25,8,4,3,15.25,15,6,161,115,99
25,8,5,4,15.5,0.3,6,160,114,97
25,8,7,5,17.75,2.25,10,156,110,91
25,8,6,0,0,0,5,159,113,0
25,8,9,RO,0,0,7,152,109,0
25,8,2,RO,0,0,6,162,119,117
22,9,1,1,0,0,11,166,145,152
22,9,7,2,5,5,9,150,132,136
22,9,5,3,7,2,8,156,135,136
22,9,6,4,9.25,2.25,10,154,133,132
22,9,8,5,10,0.75,11,151,130,129
22,9,4,6,13.5,3.5,9,158,137,131
22,9,3,7,21.5,8,13,163,142,129
22,9,9,8,26.5,5,7,151,130,113
22,9,2,9,58.5,32,8,166,145,110
2,14,5,1,0,0,4,161,114,117
2,14,1,2,1.75,1.75,6,161,115,119
2,14,13,3,1.75,0.05,7,144,100,105
2,14,11,4,6.75,5,8,148,102,103
2,14,3,5,12.75,6,7,158,114,108
2,14,2,6,14.5,1.75,6,159,115,108
2,14,10,7,16.25,1.75,9,147,103,93
2,14,9,8,21.25,5,9,148,104,91
2,14,4,9,23,1.75,7,156,112,97
2,14,8,10,25,2,5,153,105,88
2,14,12,11,31,6,6,145,101,78
2,14,7,12,33.25,2.25,9,149,105,80
2,14,14,13,37.75,4.5,10,138,94,65
2,14,6,,0,0,8,153,105,90
25,9,3,1,0,0,8,164,117,122
25,9,2,2,1,1,8,161,119,120
25,9,1,3,4.5,3.5,8,166,119,120
25,9,9,4,7.25,2.75,7,154,107,103
25,9,7,5,7.75,0.5,6,157,110,105
25,9,5,6,8,0.3,7,160,113,108
25,9,8,7,8.25,0.2,8,157,110,104
25,9,4,8,31.25,23,6,162,115,94
25,9,6,9,45.25,14,6,159,112,93
2,12,9,1,0,0,4,150,0,118
2,12,4,2,6,6,5,154,0,116
2,12,2,3,7.25,1.25,5,154,121,112
2,12,8,4,22.25,15,6,154,0,98
2,12,11,5,22.25,0.05,5,147,0,91
2,12,1,6,32.25,10,7,148,0,90
2,12,13,7,32.5,0.1,6,147,0,82
2,12,10,8,37.5,5,4,150,0,80
2,12,6,9,43.5,6,6,154,0,81
2,12,5,10,58.5,15,11,149,85,66
2,12,7,0,0,0,8,154,0,0
2,12,3,0,0,0,7,154,0,0
25,7,4,1,0,0,5,152,114,107
25,7,3,2,6,6,6,155,104,102
25,7,6,3,25,19,6,155,84,86
25,7,5,4,32,7,6,150,91,80
25,7,7,5,65,33,7,155,82,48
25,7,1,0,0,0,9,155,0,0
25,7,2,0,0,0,8,155,0,0
22,7,9,1,0,0,7,140,94,97
22,7,5,2,1.25,1.25,5,161,115,115
22,7,8,3,2.25,1,9,153,107,105
22,7,6,4,3.25,1,7,159,113,115
22,7,7,5,19.25,16,7,158,112,101
22,7,1,6,22.25,3,10,166,120,102
22,7,4,,0,0,6,161,115,0
25,7,3,1,0,0,6,163,116,116
25,7,7,2,4.5,4.5,5,157,110,107
25,7,6,3,9,4.5,5,157,110,102
25,7,5,4,13.5,4.5,5,160,113,102
25,7,10,5,28.5,15,6,150,108,85
25,7,8,6,51.5,23,6,149,109,73
25,7,4,0,0,0,7,161,114,0
24,13,6,1,0,0,8,159,101,112
24,13,4,2,7,7,11,165,104,111
24,13,5,3,13,6,7,162,101,100
24,13,12,4,26,13,8,140,79,69
24,13,9,5,39,13,8,151,90,65
24,13,7,6,46,7,7,162,101,70
24,13,11,7,51,5,8,134,83,52
24,13,13,,0,0,9,140,79,0
24,13,1,,0,0,6,166,105,0
24,13,8,,0,0,8,161,100,0
24,13,2,0,0,0,10,159,105,0
24,13,10,0,0,0,8,144,88,0
24,13,3,0,0,0,10,165,104,0
2,11,3,1,0,0,10,166,105,110
2,11,5,2,5,5,8,156,102,102
2,11,2,3,5.25,0.3,7,166,105,106
2,11,9,4,6.5,1.25,5,153,95,94
2,11,1,5,8.25,1.75,5,159,105,103
2,11,6,6,9.75,1.5,6,160,99,96
2,11,4,7,31.75,22,7,164,103,79
2,11,10,8,40.75,9,7,148,87,55
2,11,7,9,44.5,3.75,4,159,102,63
2,11,11,10,45,0.5,4,144,87,47
2,11,8,0,0,0,8,158,97,0
2,5,5,1,0,0,5,154,155,145
2,5,2,2,0.3,0.3,9,158,153,149
2,5,4,3,3.75,3.5,7,158,147,147
2,5,1,4,22.75,19,7,162,147,137
2,5,3,5,49.75,27,5,158,149,104
2,5,1,1,0,0,5,160,131,131
2,5,4,2,10,10,4,154,0,116
2,5,2,3,12.75,2.75,4,160,132,121
2,5,3,4,14.25,1.5,4,154,111,111
2,5,5,5,17.25,3,4,153,115,109
22,9,7,1,0,0,9,155,127,136
22,9,10,2,1.75,1.75,7,156,125,131
22,9,5,3,10.75,9,6,160,129,128
22,9,8,4,18.75,8,9,152,126,119
22,9,11,5,24.75,6,9,144,113,97
22,9,1,BD,0,0,10,159,135,0
22,9,2,0,0,0,9,165,134,0
22,9,9,0,0,0,7,157,126,0
22,9,6,0,0,0,10,159,128,0
2,5,1,1,0,0,3,159,115,118
2,5,5,2,18,18,3,152,0,88
2,5,3,3,67,49,3,152,0,36
2,5,4,0,0,0,3,152,0,0
2,5,2,0,0,0,3,158,0,110
3,6,6,1,0,0,10,153,102,110
3,6,3,2,2.25,2.25,8,163,112,118
3,6,5,3,14.25,12,9,161,110,109
3,6,2,4,48.25,34,11,166,115,78
3,6,7,5,63.25,15,9,142,98,47
3,6,1,0,0,0,9,166,115,0
22,5,3,1,0,0,7,157,114,131
22,5,1,2,7,7,6,162,119,126
22,5,4,3,19,12,5,151,113,120
22,5,2,4,33,14,7,160,117,104
22,5,5,5,34.5,1.5,6,151,108,91
25,6,3,1,0,0,6,152,0,112
25,6,4,2,1,1,5,152,0,111
25,6,2,3,11,10,5,145,0,102
25,6,1,4,24,13,4,145,0,93
25,6,5,BD,0,0,5,152,0,0
25,6,6,,0,0,7,138,0,0
24,2,2,1,0,0,8,163,156,161
24,2,1,2,8,8,6,163,154,155
25,7,1,1,0,0,5,166,135,145
25,7,4,2,2.75,2.75,4,164,133,139
25,7,5,3,15.75,13,5,162,131,124
25,7,7,4,17.5,1.75,8,159,128,123
25,7,2,5,18.75,1.25,6,166,135,127
25,7,3,6,24.75,6,7,165,134,119
25,7,6,7,36.75,12,6,162,131,109
3,3,3,1,0,0,6,154,0,135
3,3,1,2,8,8,6,154,0,142
3,3,2,3,22,14,5,154,0,117
22,4,1,1,0,0,5,162,120,131
22,4,5,2,16,16,6,143,108,107
22,4,3,3,33,17,6,158,116,95
22,4,4,0,0,0,8,152,113,0
25,3,1,1,0,0,4,152,0,129
25,3,2,2,7,7,5,152,123,120
25,3,3,3,63,56,4,152,0,80
2,8,7,1,0,0,5,152,0,120
2,8,3,2,4,4,5,152,0,113
2,8,4,3,4.5,0.5,5,152,0,113
2,8,5,4,9,4.5,4,152,0,110
2,8,1,5,32,23,6,152,0,87
2,8,6,6,34.75,2.75,4,152,0,82
2,8,2,7,38.75,4,5,149,0,78
2,8,8,,0,0,4,152,0,0
2,7,4,1,0,0,8,158,115,119
2,7,2,2,1,1,7,159,118,121
2,7,1,3,2.25,1.25,5,158,120,121
2,7,5,4,2.25,0.05,5,156,110,112
2,7,6,5,3.25,1,5,146,108,108
2,7,3,6,5.75,2.5,7,158,117,116
2,7,7,7,34.75,29,5,153,107,89
3,7,7,1,0,0,6,152,129,142
3,7,3,2,3.25,3.25,6,156,145,142
3,7,6,3,11.25,8,7,152,129,131
3,7,2,4,12.25,1,6,160,135,136
3,7,1,5,21.25,9,6,160,139,129
3,7,4,6,108.25,87,8,152,115,32
3,7,5,0,0,0,5,152,136,0
24,8,4,1,0,0,8,164,129,136
24,8,1,2,3,3,6,166,131,138
24,8,5,3,15,12,7,156,121,113
24,8,3,4,41,26,9,165,130,92
24,8,6,0,0,0,8,155,120,128
24,8,7,0,0,0,8,155,120,0
24,8,2,0,0,0,7,166,131,0
24,8,8,0,0,0,6,154,119,0
2,5,4,1,0,0,5,148,112,115
2,5,6,2,1.25,1.25,5,138,105,108
2,5,3,3,2,0.75,8,151,118,119
2,5,5,4,7,5,7,137,106,101
2,5,7,5,10.25,3.25,6,130,104,97
22,2,1,1,0,0,6,154,0,160
22,2,2,2,63,63,5,154,0,105
2,7,4,1,0,0,4,152,0,122
2,7,2,2,3.5,3.5,4,152,0,114
2,7,6,3,8.5,5,4,152,0,111
2,7,3,4,10.25,1.75,5,152,0,106
2,7,5,5,13.75,3.5,5,152,0,103
2,7,1,6,16.75,3,5,152,0,100
2,7,7,7,48.75,32,4,145,0,61
3,8,5,1,0,0,7,161,114,118
3,8,1,2,3,3,5,163,119,119
3,8,6,3,29,26,6,149,112,86
3,8,2,4,33,4,5,165,118,88
3,8,3,5,41,8,9,158,118,80
3,8,8,6,41.25,0.2,11,147,107,69
3,8,9,7,54.25,13,10,141,101,50
3,8,7,0,0,0,5,157,110,0
3,5,5,1,0,0,8,164,0,174
3,5,1,2,3.25,3.25,10,164,176,162
3,5,3,3,3.25,0.1,10,164,163,162
3,5,4,4,3.5,0.2,7,164,153,161
3,5,2,5,7,3.5,8,164,158,159
2,5,4,1,0,0,6,161,157,165
2,5,3,2,3.25,3.25,8,161,167,160
2,5,1,3,5.5,2.25,5,161,145,158
2,5,2,4,7.75,2.25,9,161,155,159
2,5,5,5,99.75,92,5,154,63,66
3,10,8,1,0,0,6,161,131,149
3,10,9,2,12,12,7,161,146,136
3,10,1,3,20,8,7,161,137,134
3,10,7,4,44,24,6,161,142,110
3,10,4,,0,0,6,161,142,0
3,10,5,,0,0,7,161,148,165
3,10,10,,0,0,4,154,153,132
3,10,3,0,0,0,6,161,135,0
3,10,2,0,0,0,6,161,148,0
3,10,6,0,0,0,6,161,145,0
24,7,6,1,0,0,6,147,125,142
24,7,3,2,2.75,2.75,6,160,138,149
24,7,1,3,4,1.25,5,162,140,150
24,7,2,4,14,10,8,161,139,142
24,7,4,5,32,18,6,159,137,130
24,7,5,,0,0,7,158,136,0
24,7,7,0,0,0,7,146,124,0
2,7,3,1,0,0,4,159,0,141
2,7,7,2,1.75,1.75,4,154,0,135
2,7,1,3,13.75,12,5,162,136,134
2,7,2,4,18.75,5,4,162,0,133
2,7,4,5,24.75,6,5,159,0,127
2,7,6,6,29.75,5,5,154,0,110
2,7,8,0,0,0,4,154,0,0
25,15,4,1,0,0,4,163,132,136
25,15,9,2,2,2,4,156,125,126
25,15,2,3,3,1,7,166,135,138
25,15,10,4,4.5,1.5,5,155,124,125
25,15,6,5,6,1.5,4,163,132,129
25,15,15,6,6.25,0.2,6,141,115,112
25,15,13,7,8,1.75,6,149,118,113
25,15,7,8,8.25,0.2,6,159,128,125
25,15,14,9,8.25,0.2,5,148,117,112
25,15,3,10,8.75,0.5,5,164,133,129
25,15,8,11,14.75,6,5,156,125,117
25,15,11,12,23.75,9,4,154,123,109
25,15,12,0,0,0,10,150,122,0
25,15,1,0,0,0,8,166,135,0
25,15,5,0,0,0,5,163,132,0
2,4,4,1,0,0,9,154,167,159
2,4,3,2,0.5,0.5,7,160,157,166
2,4,2,3,60.5,60,10,160,149,110
2,4,1,0,0,0,10,164,166,0
3,8,1,1,0,0,6,166,143,153
3,8,4,2,3.5,3.5,7,159,136,142
3,8,3,3,4.5,1,7,159,136,143
3,8,7,4,7,2.5,6,158,135,138
3,8,5,5,20,13,10,159,136,126
3,8,2,6,45,25,8,159,136,111
3,8,8,7,71,26,7,149,126,70
3,8,6,0,0,0,10,158,135,0
2,4,1,1,0,0,6,162,0,167
2,4,2,2,18,18,5,162,146,148
2,4,4,3,36,18,8,155,138,123
2,4,5,4,135,125,6,149,97,0
3,8,6,1,0,0,7,149,118,122
3,8,5,2,2,2,6,150,119,120
3,8,1,3,2.25,0.3,6,166,135,136
3,8,2,4,9.25,7,6,159,133,128
3,8,4,5,21.25,12,5,148,120,104
3,8,3,6,23,1.75,6,156,125,107
3,8,7,0,0,0,8,138,114,0
3,8,8,0,0,0,4,140,109,0
2,12,4,1,0,0,5,160,133,134
2,12,11,2,1,1,5,151,124,127
2,12,5,3,1,0.1,5,160,133,135
2,12,7,4,1.25,0.05,5,157,130,130
2,12,9,5,1.5,0.3,5,152,125,126
2,12,1,6,7.5,6,6,166,139,136
2,12,6,7,9,1.5,7,154,132,126
2,12,2,8,11.25,2.25,5,163,136,129
2,12,3,9,12.5,1.25,6,159,135,125
2,12,12,10,15,2.5,8,148,124,113
2,12,8,,0,0,8,147,127,116
2,12,10,0,0,0,5,152,125,0
2,9,1,1,0,0,3,157,0,139
2,9,5,2,8,8,3,152,0,120
2,9,4,3,15,7,3,152,0,115
2,9,8,4,16.5,1.5,3,152,0,113
2,9,9,5,28.5,12,3,145,0,98
2,9,3,6,39.5,11,3,152,0,95
2,9,7,7,41.5,2,3,152,0,90
2,9,2,8,54.5,13,3,152,0,78
2,9,6,9,55,0.5,3,152,0,79
25,13,2,1,0,0,7,158,145,156
25,13,13,2,2.75,2.75,6,137,127,134
25,13,11,3,7.75,5,9,142,129,132
25,13,1,4,9.75,2,6,166,153,154
25,13,6,5,9.75,0.1,6,148,135,136
25,13,4,6,11.5,1.75,5,151,138,138
25,13,9,7,12.75,1.25,7,140,130,128
25,13,3,8,13.5,0.75,9,152,139,136
25,13,8,9,15,1.5,6,146,133,129
25,13,12,10,15.5,0.3,6,141,128,126
25,13,7,11,15.5,0.2,7,141,133,130
25,13,10,12,45.5,30,6,143,130,113
25,13,5,,0,0,5,143,137,0
24,4,3,1,0,0,8,159,154,160
24,4,2,2,2.25,2.25,8,160,157,158
24,4,1,0,0,0,8,160,147,140
24,4,4,0,0,0,7,154,147,0
3,10,5,1,0,0,8,154,138,150
3,10,2,2,7,7,10,162,146,151
3,10,8,3,11.5,4.5,7,151,135,133
3,10,4,4,29.5,18,10,156,140,122
3,10,6,5,41.5,12,8,151,138,109
3,10,7,6,48.5,7,9,153,137,102
3,10,10,7,51.25,2.75,12,141,125,91
3,10,9,,0,0,7,143,127,0
3,10,3,0,0,0,10,160,144,0
3,10,1,0,0,0,8,166,150,0
24,7,5,1,0,0,8,154,124,139
24,7,6,2,8,8,7,147,117,121
24,7,7,3,9.5,1.5,10,138,115,119
24,7,2,4,36.5,27,11,162,132,109
24,7,1,5,37.75,1.25,7,166,136,119
24,7,3,BD,0,0,8,157,127,0
24,7,4,,0,0,6,155,125,0
2,9,7,1,0,0,5,151,123,132
2,9,9,2,6,6,8,146,118,121
2,9,10,3,29,23,6,143,115,97
2,9,2,4,29.5,0.5,6,166,138,119
2,9,4,5,34,4.5,7,149,128,107
2,9,8,6,48,14,6,148,120,84
2,9,1,,0,0,6,166,138,145
2,9,3,0,0,0,6,160,132,0
2,9,5,0,0,0,5,153,125,0
3,8,1,1,0,0,7,166,139,135
3,8,4,2,0.75,0.75,5,156,0,123
3,8,3,3,10.75,10,6,156,125,117
3,8,6,4,20.75,10,5,156,0,105
3,8,7,5,27.75,7,6,146,0,100
3,8,8,6,29.25,1.5,5,156,0,98
3,8,2,0,0,0,6,162,118,0
3,8,5,0,0,0,7,156,0,0
2,6,1,1,0,0,4,159,0,125
2,6,2,2,4.5,4.5,4,156,0,121
2,6,5,3,26.5,22,4,152,0,94
2,6,3,4,53.5,27,4,152,0,70
2,6,4,5,57.5,4,4,152,0,66
2,6,6,6,75.5,18,4,152,0,50
24,2,2,1,0,0,6,157,152,148
24,2,1,2,11,11,6,161,140,144
3,8,7,1,0,0,7,148,121,130
3,8,2,2,1.25,1.25,9,163,136,144
3,8,4,3,9.25,8,9,159,132,136
3,8,3,4,13,3.75,9,160,133,131
3,8,1,5,13.25,0.2,8,166,139,138
3,8,8,6,16,2.75,10,134,114,110
3,8,6,0,0,0,8,154,127,0
3,8,5,0,0,0,9,156,129,0
25,16,3,1,0,0,6,160,111,128
25,16,20,2,0.75,0.75,6,144,88,101
25,16,17,3,12.75,12,6,155,99,101
25,16,8,4,18.75,6,5,160,109,104
25,16,5,5,22.5,3.75,6,166,110,102
25,16,15,6,35.5,13,8,160,104,85
25,16,4,7,39,3.5,7,166,110,87
25,16,13,8,39.5,0.5,7,162,106,82
25,16,6,9,44,4.5,8,156,110,84
25,16,2,10,46.5,2.5,6,160,111,81
25,16,7,11,48.25,1.75,10,163,110,78
25,16,10,12,58.25,10,5,164,108,67
25,16,12,13,67.25,9,5,160,107,58
25,16,1,14,112.25,45,8,167,111,21
25,16,11,0,0,0,8,164,108,0
25,16,16,0,0,0,6,157,101,0
25,10,1,1,0,0,7,165,135,127
25,10,3,2,1,1,5,158,0,116
25,10,2,3,2.75,1.75,5,165,0,122
25,10,4,4,6,3.25,6,158,0,113
25,10,10,5,51,45,6,151,0,64
25,10,8,6,57,6,5,158,0,66
25,10,7,7,57.25,0.2,8,155,0,65
25,10,6,8,58,0.75,7,153,0,65
25,10,9,9,73,15,6,151,0,44
25,10,5,10,94,21,5,158,0,32
2,11,8,1,0,0,6,158,107,118
2,11,4,2,1.75,1.75,8,165,114,123
2,11,3,3,4.75,3,5,162,114,120
2,11,7,4,5,0.2,6,155,109,115
2,11,9,5,17,12,4,158,117,105
2,11,5,6,18.25,1.25,5,160,112,107
2,11,10,7,18.75,0.5,6,156,105,98
2,11,6,8,19.75,1,5,157,109,103
2,11,1,9,26.75,7,5,166,115,102
2,11,11,10,27.75,1,6,154,103,89
2,11,2,11,84.75,57,5,163,115,49
2,16,13,1,0,0,4,143,0,108
2,16,10,2,1.25,1.25,4,148,0,107
2,16,17,3,2,0.75,4,148,0,106
2,16,16,4,4.25,2.25,4,148,0,104
2,16,1,5,15.25,11,5,158,0,104
2,16,15,6,17,1.75,4,148,0,93
2,16,6,7,17.25,0.3,5,158,0,102
2,16,11,8,18,0.75,4,143,0,92
2,16,5,9,19.5,1.5,6,158,0,100
2,16,9,10,26.5,7,5,158,0,94
2,16,7,11,33.5,7,5,158,0,88
2,16,12,12,35.25,1.75,4,148,0,76
2,16,8,13,38.75,3.5,6,158,0,83
